sample_id,trial_id,timestamp,gaze_x,gaze_y,pupil_left,pupil_right,blink,fixation,saccade,validity
3555,T035,0.617,0.496,0.464,3.35,3.51,0,1,0,1
3556,T035,0.633,0.494,0.463,3.16,3.23,0,0,1,1
3557,T035,0.650,0.559,0.461,3.38,3.16,0,1,0,0
3558,T035,0.667,0.520,0.478,3.52,3.27,0,0,1,1
3559,T035,0.683,0.468,0.570,3.19,3.08,0,1,0,1
3560,T035,0.700,0.518,0.446,3.47,3.27,0,0,1,1
3561,T035,0.717,0.591,0.446,3.23,3.23,0,0,1,1
3562,T035,0.733,0.563,0.466,3.63,3.70,0,1,0,1
3563,T035,0.750,0.532,0.487,3.27,3.26,0,1,0,1
3564,T035,0.767,0.518,0.502,3.12,3.27,0,1,0,1
3565,T035,0.783,0.576,0.474,3.16,3.59,0,1,0,1
3566,T035,0.800,0.406,0.522,3.31,3.03,0,1,0,1
3567,T035,0.817,0.497,0.429,3.32,3.23,0,0,1,1
3568,T035,0.833,0.415,0.598,2.82,3.18,0,1,0,1
3569,T035,0.850,0.486,0.487,3.40,3.22,0,1,0,1
3570,T035,0.867,0.519,0.506,3.33,3.22,0,0,1,1
3571,T035,0.883,0.643,0.533,3.31,3.44,0,0,1,1
3572,T035,0.900,0.465,0.580,3.40,2.85,0,1,0,1
3573,T035,0.917,0.587,0.408,3.12,3.24,0,1,0,1
3574,T035,0.933,0.472,0.570,3.22,3.71,0,1,0,1
3575,T035,0.950,0.508,0.544,3.39,3.24,0,1,0,1
3576,T035,0.967,0.539,0.575,3.34,3.28,0,1,0,1
3577,T035,0.983,0.412,0.249,3.23,3.42,0,0,1,1
3578,T035,1.000,0.607,0.411,3.09,3.35,0,1,0,1
3579,T035,1.017,0.479,0.455,3.32,3.39,0,1,0,1
3580,T035,1.033,0.557,0.384,3.09,3.21,1,0,0,0
3581,T035,1.050,0.535,0.410,3.51,3.40,0,1,0,1
3582,T035,1.067,0.494,0.635,3.31,3.23,0,1,0,1
3583,T035,1.083,0.384,0.553,3.35,3.35,0,1,0,1
3584,T035,1.100,0.616,0.518,3.21,3.59,0,1,0,1
3585,T035,1.117,0.517,0.616,3.29,3.39,1,0,0,0
3586,T035,1.133,0.508,0.544,3.25,3.21,0,1,0,1
3587,T035,1.150,0.354,0.548,3.33,2.97,0,1,0,1
3588,T035,1.167,0.580,0.494,3.10,3.27,0,1,0,1
3589,T035,1.183,0.567,0.587,3.17,3.34,0,1,0,1
3590,T035,1.200,0.593,0.403,3.45,3.29,0,0,1,1
3591,T035,1.217,0.474,0.553,3.43,3.22,0,1,0,1
3592,T035,1.233,0.422,0.614,3.26,3.32,0,0,1,1
3593,T035,1.250,0.466,0.442,3.66,3.46,0,1,0,1
3594,T035,1.267,0.446,0.478,3.27,2.94,0,1,0,1
3595,T035,1.283,0.410,0.543,3.30,3.37,0,1,0,1
3596,T035,1.300,0.473,0.407,3.14,3.42,0,1,0,1
3597,T035,1.317,0.608,0.475,3.35,3.05,0,1,0,0
3598,T035,1.333,0.429,0.506,3.00,3.34,0,0,1,1
3599,T035,1.350,0.584,0.400,3.30,3.21,0,0,1,1
3600,T035,1.367,0.524,0.584,3.20,3.50,0,1,0,1
3601,T035,1.383,0.423,0.587,3.30,3.38,0,1,0,1
3602,T035,1.400,0.392,0.633,3.19,3.18,0,1,0,1
3603,T035,1.417,0.499,0.555,3.06,3.17,0,1,0,1
3604,T035,1.433,0.461,0.535,3.28,3.36,0,1,0,1
3605,T035,1.450,0.524,0.371,3.15,3.45,0,0,1,1
3606,T035,1.467,0.436,0.510,3.43,3.45,0,1,0,1
3607,T035,1.483,0.531,0.504,3.48,3.24,0,1,0,1
3608,T035,1.500,0.617,0.560,3.58,3.08,0,1,0,1
3609,T035,1.517,0.511,0.400,3.40,2.92,0,1,0,1
3610,T035,1.533,0.422,0.441,3.22,3.12,0,1,0,1
3611,T035,1.550,0.376,0.401,3.17,3.06,0,1,0,1
3612,T035,1.567,0.508,0.660,3.17,3.20,0,1,0,1
3613,T035,1.583,0.581,0.584,3.30,3.19,0,0,1,1
3614,T035,1.600,0.471,0.580,3.23,3.54,0,1,0,1
3615,T035,1.617,0.661,0.636,3.32,3.29,0,0,1,1
3616,T035,1.633,0.559,0.562,3.21,3.09,0,1,0,1
3617,T035,1.650,0.479,0.463,3.37,3.80,0,1,0,1
3618,T035,1.667,0.386,0.496,3.18,3.26,0,1,0,0
3619,T035,1.683,0.514,0.624,2.90,3.16,0,1,0,1
3620,T035,1.700,0.416,0.381,3.29,3.18,0,1,0,1
3621,T035,1.717,0.372,0.535,3.31,3.42,0,1,0,1
3622,T035,1.733,0.512,0.374,3.31,3.26,0,1,0,1
3623,T035,1.750,0.293,0.424,3.44,3.37,0,1,0,1
3624,T035,1.767,0.602,0.552,3.45,3.43,0,1,0,1
3625,T035,1.783,0.462,0.363,3.58,3.51,0,0,1,1
3626,T035,1.800,0.458,0.604,3.48,3.12,0,1,0,1
3627,T035,1.817,0.497,0.556,3.31,3.27,0,0,1,1
3628,T035,1.833,0.531,0.463,3.58,3.60,0,0,1,1
3629,T035,1.850,0.416,0.451,3.50,3.06,0,1,0,1
3630,T035,1.867,0.528,0.528,3.67,3.32,0,0,1,1
3631,T035,1.883,0.423,0.352,3.24,2.99,0,1,0,1
3632,T035,1.900,0.506,0.466,3.40,3.49,0,1,0,1
3633,T035,1.917,0.522,0.643,3.28,3.48,0,1,0,1
3634,T035,1.933,0.528,0.558,3.23,3.19,0,0,1,1
3635,T035,1.950,0.381,0.526,3.40,3.52,0,1,0,1
3636,T035,1.967,0.481,0.495,3.20,3.33,0,1,0,1
3637,T035,1.983,0.387,0.485,3.26,3.68,0,1,0,1
3638,T035,2.000,0.482,0.416,3.30,3.36,0,1,0,1
3639,T035,2.017,0.391,0.500,3.27,3.28,0,1,0,1
3640,T035,2.033,0.413,0.468,3.26,2.93,0,0,1,0
3641,T035,2.050,0.470,0.505,3.47,3.29,0,1,0,1
3642,T035,2.067,0.485,0.422,3.15,3.27,0,1,0,1
3643,T035,2.083,0.538,0.487,3.30,3.35,0,0,1,1
3644,T035,2.100,0.612,0.464,3.18,3.20,0,1,0,0
3645,T035,2.117,0.579,0.386,3.48,3.42,0,1,0,1
3646,T035,2.133,0.557,0.536,3.20,3.43,0,0,1,1
3647,T036,0.000,0.545,0.444,3.45,3.40,0,1,0,1
3648,T036,0.017,0.504,0.626,3.05,3.08,0,1,0,1
3649,T036,0.033,0.517,0.431,3.53,3.20,0,0,1,1
3650,T036,0.050,0.689,0.503,3.31,3.16,0,1,0,1
3651,T036,0.067,0.526,0.536,3.58,3.24,0,0,1,1
3652,T036,0.083,0.527,0.521,3.30,2.98,0,1,0,1
3653,T036,0.100,0.419,0.597,3.35,3.41,0,1,0,1
3654,T036,0.117,0.517,0.448,3.24,3.13,0,1,0,1
3655,T036,0.133,0.560,0.481,3.09,3.21,0,1,0,1
3656,T036,0.150,0.460,0.411,3.08,3.11,0,1,0,1
3657,T036,0.167,0.482,0.594,3.33,3.37,0,1,0,1
3658,T036,0.183,0.474,0.464,3.41,3.20,0,1,0,1
3659,T036,0.200,0.417,0.664,3.62,3.05,0,0,1,1
3660,T036,0.217,0.347,0.497,3.31,3.31,0,0,1,1
3661,T036,0.233,0.650,0.522,3.32,3.40,0,1,0,1
3662,T036,0.250,0.555,0.530,3.58,3.05,0,1,0,1
3663,T036,0.267,0.677,0.504,3.20,3.39,0,1,0,1
3664,T036,0.283,0.598,0.362,2.91,3.51,0,1,0,1
3665,T036,0.300,0.274,0.524,3.44,3.20,0,1,0,1
3666,T036,0.317,0.458,0.477,3.39,3.55,0,1,0,1
3667,T036,0.333,0.575,0.490,3.40,3.58,0,1,0,1
3668,T036,0.350,0.581,0.456,3.48,3.37,0,0,1,1
3669,T036,0.367,0.604,0.463,3.38,3.31,0,1,0,1
3670,T036,0.383,0.412,0.615,3.10,3.53,0,1,0,1
3671,T036,0.400,0.502,0.629,3.33,3.30,0,1,0,1
3672,T036,0.417,0.629,0.649,3.54,3.36,0,1,0,1
3673,T036,0.433,0.518,0.364,3.62,3.02,0,1,0,1
3674,T036,0.450,0.499,0.563,3.38,3.34,0,0,1,1
3675,T036,0.467,0.556,0.555,3.37,3.21,0,0,1,1
3676,T036,0.483,0.652,0.582,3.44,3.64,0,1,0,1
3677,T036,0.500,0.394,0.520,3.41,3.53,0,1,0,1
3678,T036,0.517,0.664,0.416,3.51,2.87,0,1,0,1
3679,T036,0.533,0.417,0.503,3.26,3.01,0,1,0,1
3680,T036,0.550,0.473,0.586,3.53,3.08,0,1,0,1
3681,T036,0.567,0.392,0.369,3.33,3.12,0,0,1,1
3682,T036,0.583,0.522,0.590,3.05,3.18,0,1,0,1
3683,T036,0.600,0.521,0.513,3.14,3.32,0,1,0,1
3684,T036,0.617,0.495,0.628,3.14,3.31,0,0,1,1
3685,T036,0.633,0.552,0.528,3.17,3.37,0,1,0,1
3686,T036,0.650,0.490,0.608,3.20,3.32,0,1,0,1
3687,T036,0.667,0.475,0.461,3.35,3.09,0,1,0,1
3688,T036,0.683,0.534,0.555,3.06,3.53,0,1,0,1
3689,T036,0.700,0.496,0.290,3.36,3.30,0,1,0,1
3690,T036,0.717,0.608,0.492,3.02,3.46,0,1,0,1
3691,T036,0.733,0.301,0.551,3.39,3.53,0,1,0,1
3692,T036,0.750,0.525,0.412,3.28,3.50,0,1,0,1
3693,T036,0.767,0.515,0.357,3.62,3.33,0,1,0,1
3694,T036,0.783,0.551,0.491,3.36,3.13,0,1,0,1
3695,T036,0.800,0.526,0.504,3.59,3.33,0,0,1,1
3696,T036,0.817,0.604,0.646,3.40,3.20,0,1,0,1
3697,T036,0.833,0.432,0.603,3.43,3.38,0,1,0,1
3698,T036,0.850,0.591,0.531,3.09,3.07,0,1,0,1
3699,T036,0.867,0.623,0.426,3.15,3.48,0,1,0,1
3700,T036,0.883,0.378,0.526,2.85,3.14,0,1,0,1
3701,T036,0.900,0.447,0.424,3.29,2.99,0,1,0,1
3702,T036,0.917,0.631,0.594,3.02,3.19,0,1,0,1
3703,T036,0.933,0.600,0.474,3.03,3.72,0,1,0,1
3704,T036,0.950,0.421,0.549,3.22,3.40,0,1,0,1
3705,T036,0.967,0.558,0.564,3.35,3.03,0,1,0,1
3706,T036,0.983,0.480,0.372,3.20,3.01,0,1,0,1
3707,T036,1.000,0.537,0.532,3.37,3.34,0,1,0,1
3708,T036,1.017,0.534,0.447,3.23,3.41,0,1,0,1
3709,T036,1.033,0.519,0.450,3.29,3.67,0,1,0,1
3710,T036,1.050,0.467,0.507,3.26,3.29,0,0,1,1
3711,T036,1.067,0.458,0.458,3.39,3.42,0,1,0,1
3712,T036,1.083,0.416,0.400,3.41,3.22,0,1,0,1
3713,T036,1.100,0.381,0.533,3.45,3.08,0,1,0,1
3714,T036,1.117,0.415,0.529,3.68,3.25,0,1,0,1
3715,T036,1.133,0.473,0.468,2.98,3.21,0,1,0,1
3716,T036,1.150,0.469,0.470,3.33,3.07,0,0,1,1
3717,T036,1.167,0.369,0.520,3.60,3.03,0,1,0,1
3718,T036,1.183,0.629,0.369,3.16,2.91,0,1,0,0
3719,T036,1.200,0.520,0.622,3.34,3.45,0,1,0,1
3720,T036,1.217,0.404,0.475,3.17,3.38,0,1,0,1
3721,T036,1.233,0.602,0.460,3.32,3.09,0,0,1,1
3722,T036,1.250,0.513,0.643,3.23,3.31,1,0,0,0
3723,T036,1.267,0.571,0.430,3.39,3.39,0,1,0,1
3724,T036,1.283,0.418,0.321,3.37,3.52,0,1,0,1
3725,T036,1.300,0.519,0.529,3.16,3.21,0,1,0,1
3726,T036,1.317,0.383,0.568,3.55,3.64,0,1,0,1
3727,T036,1.333,0.404,0.527,3.34,3.30,0,1,0,1
3728,T036,1.350,0.488,0.488,3.36,3.20,0,1,0,1
3729,T036,1.367,0.546,0.524,3.06,2.95,0,1,0,1
3730,T036,1.383,0.436,0.446,3.51,3.17,0,0,1,1
3731,T036,1.400,0.557,0.506,3.37,3.32,0,1,0,1
3732,T036,1.417,0.446,0.483,3.39,3.32,0,0,1,1
3733,T036,1.433,0.665,0.566,3.14,3.22,0,1,0,1
3734,T036,1.450,0.540,0.588,2.98,3.11,0,1,0,1
3735,T036,1.467,0.497,0.515,3.31,3.56,0,1,0,1
3736,T036,1.483,0.392,0.508,3.19,3.54,0,1,0,1
3737,T036,1.500,0.474,0.351,3.18,3.28,0,1,0,1
3738,T036,1.517,0.529,0.469,3.40,3.26,0,1,0,1
3739,T036,1.533,0.502,0.447,3.26,3.53,0,1,0,1
3740,T036,1.550,0.509,0.483,3.49,3.45,0,1,0,1
3741,T036,1.567,0.697,0.472,2.87,3.09,0,1,0,1
3742,T036,1.583,0.580,0.512,3.39,3.27,0,1,0,1
3743,T036,1.600,0.596,0.308,3.24,3.44,0,1,0,1
3744,T036,1.617,0.529,0.496,3.12,3.29,0,0,1,1
3745,T036,1.633,0.320,0.467,3.25,3.10,0,1,0,1
3746,T036,1.650,0.610,0.289,3.07,3.28,0,1,0,1
3747,T036,1.667,0.408,0.599,3.32,3.23,0,1,0,1
3748,T036,1.683,0.570,0.407,3.42,3.22,0,0,1,1
3749,T036,1.700,0.441,0.381,3.43,3.03,0,1,0,1
3750,T036,1.717,0.581,0.364,3.42,3.19,0,0,1,1
3751,T036,1.733,0.456,0.474,3.12,3.14,0,1,0,1
3752,T036,1.750,0.620,0.490,3.00,3.57,0,1,0,1
3753,T036,1.767,0.490,0.479,3.53,3.52,0,0,1,1
3754,T036,1.783,0.334,0.403,2.97,3.65,0,1,0,1
3755,T036,1.800,0.726,0.282,3.02,3.10,0,1,0,1
3756,T036,1.817,0.475,0.553,3.54,3.11,0,1,0,1
3757,T036,1.833,0.530,0.611,3.24,3.28,0,1,0,1
3758,T036,1.850,0.653,0.551,3.03,3.52,0,1,0,1
3759,T036,1.867,0.545,0.516,3.50,3.28,0,1,0,1
3760,T036,1.883,0.519,0.569,3.32,3.24,0,0,1,1
3761,T036,1.900,0.523,0.437,3.14,3.30,0,1,0,1
3762,T036,1.917,0.419,0.521,3.48,3.37,0,0,1,1
3763,T036,1.933,0.526,0.550,3.47,3.26,0,1,0,1
3764,T036,1.950,0.415,0.473,3.78,3.09,0,1,0,1
3765,T036,1.967,0.615,0.542,3.35,3.42,0,1,0,1
3766,T036,1.983,0.661,0.616,3.33,3.27,0,1,0,1
3767,T036,2.000,0.406,0.514,3.37,3.20,0,1,0,1
3768,T036,2.017,0.506,0.336,3.23,3.36,0,1,0,1
3769,T036,2.033,0.435,0.485,3.30,3.15,0,1,0,1
3770,T036,2.050,0.521,0.480,3.19,3.15,0,1,0,1
3771,T036,2.067,0.373,0.435,2.84,3.37,0,1,0,1
3772,T036,2.083,0.616,0.512,3.35,3.13,0,1,0,1
3773,T036,2.100,0.478,0.497,3.34,3.23,0,1,0,1
3774,T036,2.117,0.504,0.567,3.32,3.41,0,0,1,1
3775,T036,2.133,0.487,0.368,3.06,3.25,0,1,0,1
3776,T036,2.150,0.616,0.503,3.46,3.18,0,1,0,1
3777,T036,2.167,0.380,0.532,3.34,3.27,0,1,0,1
3778,T036,2.183,0.493,0.522,3.13,3.38,0,1,0,1
3779,T036,2.200,0.727,0.458,3.20,3.30,0,1,0,1
3780,T036,2.217,0.429,0.605,3.41,3.55,0,1,0,1
3781,T036,2.233,0.488,0.506,3.21,3.11,0,0,1,1
3782,T036,2.250,0.485,0.359,3.32,3.56,0,1,0,1
3783,T036,2.267,0.482,0.448,3.32,3.51,0,1,0,1
3784,T036,2.283,0.415,0.395,3.13,3.15,0,0,1,1
3785,T036,2.300,0.399,0.315,3.72,3.56,0,1,0,1
3786,T036,2.317,0.447,0.467,3.13,3.54,0,0,1,1
3787,T036,2.333,0.429,0.489,3.61,3.34,0,1,0,1
3788,T036,2.350,0.421,0.482,3.11,3.51,0,1,0,1
3789,T036,2.367,0.522,0.620,3.24,3.36,0,0,1,1
3790,T036,2.383,0.533,0.336,3.19,3.02,0,0,1,1
3791,T036,2.400,0.370,0.504,3.20,3.45,0,0,1,1
3792,T036,2.417,0.576,0.348,3.64,3.34,0,1,0,1
3793,T036,2.433,0.549,0.509,3.12,3.36,0,1,0,1
3794,T036,2.450,0.492,0.493,3.17,3.35,0,1,0,1
3795,T036,2.467,0.482,0.489,3.40,3.46,0,1,0,1
3796,T036,2.483,0.539,0.519,3.25,3.12,0,1,0,1
3797,T036,2.500,0.559,0.526,3.56,3.33,1,0,0,0
3798,T036,2.517,0.549,0.400,3.30,3.51,0,0,1,1
3799,T036,2.533,0.489,0.538,3.43,3.45,0,1,0,1
3800,T036,2.550,0.370,0.490,3.39,3.01,0,1,0,1
3801,T036,2.567,0.609,0.504,3.10,3.49,0,1,0,1
3802,T036,2.583,0.566,0.537,3.37,3.30,0,1,0,1
3803,T036,2.600,0.542,0.576,3.50,3.27,0,1,0,1
3804,T036,2.617,0.389,0.444,3.51,2.96,0,1,0,1
3805,T037,0.000,0.561,0.636,3.02,3.48,0,1,0,1
3806,T037,0.017,0.412,0.555,3.28,3.16,0,1,0,1
3807,T037,0.033,0.533,0.622,3.38,3.02,0,1,0,1
3808,T037,0.050,0.455,0.576,3.33,3.07,0,0,1,1
3809,T037,0.067,0.531,0.529,3.41,3.52,0,1,0,1
3810,T037,0.083,0.449,0.447,3.04,3.40,0,1,0,1
3811,T037,0.100,0.465,0.503,3.12,3.18,1,0,0,0
3812,T037,0.117,0.712,0.490,3.32,3.23,0,1,0,0
3813,T037,0.133,0.471,0.420,3.29,3.32,0,1,0,1
3814,T037,0.150,0.554,0.569,3.27,3.17,0,1,0,1
3815,T037,0.167,0.519,0.416,3.16,3.17,0,1,0,1
3816,T037,0.183,0.504,0.504,3.20,3.17,0,1,0,1
3817,T037,0.200,0.553,0.450,3.28,3.55,0,1,0,1
3818,T037,0.217,0.479,0.528,3.39,3.63,0,1,0,1
3819,T037,0.233,0.460,0.409,3.26,3.27,0,0,1,1
3820,T037,0.250,0.361,0.514,3.10,3.40,0,0,1,1
3821,T037,0.267,0.604,0.469,3.38,3.05,0,1,0,1
3822,T037,0.283,0.511,0.581,3.33,3.11,0,1,0,1
3823,T037,0.300,0.569,0.522,3.41,3.35,0,0,1,1
3824,T037,0.317,0.567,0.481,3.34,3.46,0,1,0,0
3825,T037,0.333,0.661,0.483,3.28,3.06,0,1,0,1
3826,T037,0.350,0.526,0.420,3.21,3.17,0,1,0,1
3827,T037,0.367,0.550,0.569,3.79,3.45,0,1,0,1
3828,T037,0.383,0.457,0.533,3.66,3.14,0,1,0,1
3829,T037,0.400,0.674,0.594,3.13,3.08,0,1,0,1
3830,T037,0.417,0.377,0.443,3.22,3.51,0,1,0,1
3831,T037,0.433,0.561,0.349,3.24,3.36,0,1,0,1
3832,T037,0.450,0.453,0.569,3.19,3.35,0,0,1,1
3833,T037,0.467,0.360,0.553,3.42,3.42,0,1,0,1
3834,T037,0.483,0.530,0.611,3.16,3.32,0,1,0,1
3835,T037,0.500,0.438,0.454,3.01,3.41,0,1,0,1
3836,T037,0.517,0.495,0.453,3.19,3.06,0,1,0,1
3837,T037,0.533,0.391,0.532,3.41,3.30,0,0,1,0
3838,T037,0.550,0.560,0.554,3.27,3.74,0,1,0,1
3839,T037,0.567,0.557,0.384,3.20,3.37,0,1,0,1
3840,T037,0.583,0.542,0.478,3.48,3.32,0,1,0,1
3841,T037,0.600,0.553,0.460,3.05,3.49,0,1,0,1
3842,T037,0.617,0.549,0.516,3.30,3.37,0,1,0,1
3843,T037,0.633,0.517,0.569,3.20,3.42,0,1,0,1
3844,T037,0.650,0.510,0.659,3.11,3.36,0,1,0,1
3845,T037,0.667,0.439,0.590,3.51,3.54,0,0,1,1
3846,T037,0.683,0.554,0.426,3.60,2.95,0,0,1,1
3847,T037,0.700,0.538,0.491,3.14,3.38,0,1,0,1
3848,T037,0.717,0.515,0.476,3.04,3.17,0,1,0,1
3849,T037,0.733,0.485,0.561,3.20,3.26,0,1,0,1
3850,T037,0.750,0.633,0.534,3.28,3.56,0,0,1,1
3851,T037,0.767,0.514,0.457,3.46,3.19,0,1,0,1
3852,T037,0.783,0.414,0.464,3.62,3.03,0,1,0,1
3853,T037,0.800,0.509,0.625,3.04,3.25,0,0,1,1
3854,T037,0.817,0.448,0.381,3.45,3.04,0,1,0,1
3855,T037,0.833,0.382,0.620,3.51,3.22,0,1,0,1
3856,T037,0.850,0.604,0.377,3.16,3.35,0,1,0,1
3857,T037,0.867,0.479,0.509,3.41,3.45,0,1,0,1
3858,T037,0.883,0.554,0.506,3.32,2.98,0,0,1,1
3859,T037,0.900,0.658,0.498,3.53,3.48,0,1,0,1
3860,T037,0.917,0.343,0.450,3.16,3.04,0,1,0,1
3861,T037,0.933,0.527,0.564,3.37,3.16,0,0,1,1
3862,T037,0.950,0.492,0.624,3.44,3.52,0,0,1,1
3863,T037,0.967,0.458,0.480,3.02,3.65,0,1,0,1
3864,T037,0.983,0.484,0.547,3.40,3.23,0,1,0,1
3865,T037,1.000,0.475,0.625,3.57,3.40,0,1,0,1
3866,T037,1.017,0.453,0.438,3.37,3.38,0,0,1,1
3867,T037,1.033,0.469,0.436,3.29,3.26,0,0,1,1
3868,T037,1.050,0.454,0.372,3.42,3.27,0,1,0,1
3869,T037,1.067,0.593,0.477,3.70,3.33,0,1,0,1
3870,T037,1.083,0.482,0.375,3.50,3.30,0,1,0,1
3871,T037,1.100,0.531,0.408,3.38,3.48,0,1,0,1
3872,T037,1.117,0.539,0.412,3.33,3.32,0,0,1,1
3873,T037,1.133,0.435,0.566,3.39,3.13,0,0,1,1
3874,T037,1.150,0.520,0.467,3.21,3.23,0,1,0,0
3875,T037,1.167,0.408,0.485,3.33,3.31,0,1,0,1
3876,T037,1.183,0.480,0.432,3.06,3.11,0,1,0,1
3877,T037,1.200,0.626,0.533,3.19,3.57,0,0,1,1
3878,T037,1.217,0.483,0.569,3.12,3.04,0,0,1,1
3879,T037,1.233,0.520,0.396,3.19,3.29,0,1,0,1
3880,T037,1.250,0.558,0.494,3.21,3.44,0,1,0,1
3881,T037,1.267,0.498,0.399,3.30,3.37,0,0,1,1
3882,T037,1.283,0.444,0.382,3.41,3.32,0,0,1,1
3883,T037,1.300,0.574,0.533,3.41,3.24,0,1,0,1
3884,T037,1.317,0.487,0.523,3.44,3.38,1,0,0,0
3885,T037,1.333,0.504,0.624,3.25,3.40,0,1,0,1
3886,T037,1.350,0.637,0.533,3.16,3.35,0,1,0,1
3887,T037,1.367,0.374,0.402,3.31,3.15,0,1,0,1
3888,T037,1.383,0.566,0.455,3.13,3.42,0,1,0,1
3889,T037,1.400,0.501,0.373,3.56,3.63,0,1,0,1
3890,T037,1.417,0.483,0.496,3.12,3.12,0,1,0,1
3891,T038,0.000,0.489,0.483,3.28,3.32,0,1,0,1
3892,T038,0.017,0.558,0.461,3.20,3.21,0,1,0,1
3893,T038,0.033,0.463,0.653,3.59,3.18,0,1,0,1
3894,T038,0.050,0.611,0.593,3.38,3.61,0,1,0,1
3895,T038,0.067,0.436,0.392,3.41,3.28,0,1,0,1
3896,T038,0.083,0.365,0.517,3.22,3.43,0,1,0,1
3897,T038,0.100,0.509,0.631,3.03,3.24,0,0,1,1
3898,T038,0.117,0.518,0.626,3.05,3.19,0,1,0,0
3899,T038,0.133,0.445,0.601,2.94,3.49,0,1,0,1
3900,T038,0.150,0.430,0.579,3.07,3.42,1,0,0,0
3901,T038,0.167,0.428,0.417,3.58,3.16,0,1,0,1
3902,T038,0.183,0.460,0.619,3.08,2.98,0,0,1,1
3903,T038,0.200,0.647,0.596,3.53,3.62,0,1,0,1
3904,T038,0.217,0.500,0.470,3.31,3.43,0,0,1,1
3905,T038,0.233,0.418,0.495,3.27,3.45,0,1,0,1
3906,T038,0.250,0.417,0.466,3.58,3.37,1,0,0,0
3907,T038,0.267,0.491,0.643,3.45,3.21,0,0,1,1
3908,T038,0.283,0.434,0.632,3.35,3.60,0,1,0,1
3909,T038,0.300,0.448,0.470,3.19,3.43,0,1,0,1
3910,T038,0.317,0.565,0.566,3.26,3.09,0,0,1,1
3911,T038,0.333,0.574,0.449,3.25,3.76,0,1,0,1
3912,T038,0.350,0.456,0.492,3.56,3.39,0,1,0,1
3913,T038,0.367,0.417,0.509,3.30,3.29,0,1,0,1
3914,T038,0.383,0.559,0.581,3.19,3.14,0,1,0,1
3915,T038,0.400,0.392,0.490,3.09,3.54,0,1,0,1
3916,T038,0.417,0.504,0.559,3.25,3.15,0,1,0,1
3917,T038,0.433,0.407,0.466,3.29,3.27,0,1,0,1
3918,T038,0.450,0.475,0.439,3.46,3.43,0,1,0,1
3919,T038,0.467,0.397,0.482,3.56,3.09,0,1,0,1
3920,T038,0.483,0.494,0.640,3.11,3.35,0,1,0,1
3921,T038,0.500,0.545,0.608,3.40,3.12,0,1,0,1
3922,T038,0.517,0.569,0.582,3.41,3.43,0,1,0,1
3923,T038,0.533,0.492,0.536,3.21,3.57,0,1,0,1
3924,T038,0.550,0.484,0.436,3.31,3.16,0,1,0,1
3925,T038,0.567,0.573,0.463,3.53,3.37,0,1,0,1
3926,T038,0.583,0.311,0.537,3.43,3.02,0,1,0,1
3927,T038,0.600,0.545,0.542,3.63,3.44,0,1,0,1
3928,T038,0.617,0.583,0.403,2.92,3.53,1,0,0,0
3929,T038,0.633,0.584,0.525,3.63,3.34,0,1,0,1
3930,T038,0.650,0.502,0.540,2.97,3.36,0,0,1,1
3931,T038,0.667,0.428,0.540,3.39,3.67,1,0,0,0
3932,T038,0.683,0.467,0.472,3.60,3.08,0,1,0,1
3933,T038,0.700,0.611,0.479,3.36,3.48,0,0,1,1
3934,T038,0.717,0.473,0.506,3.39,3.35,0,1,0,1
3935,T038,0.733,0.405,0.447,3.31,3.17,0,1,0,1
3936,T038,0.750,0.555,0.589,3.14,3.26,0,1,0,1
3937,T038,0.767,0.501,0.447,3.32,3.17,0,1,0,1
3938,T038,0.783,0.351,0.632,2.91,3.19,0,0,1,1
3939,T038,0.800,0.358,0.519,3.38,2.91,0,1,0,1
3940,T038,0.817,0.466,0.400,3.56,3.44,0,1,0,1
3941,T038,0.833,0.511,0.454,3.13,3.13,0,1,0,1
3942,T038,0.850,0.553,0.494,3.44,3.29,0,1,0,1
3943,T038,0.867,0.366,0.428,3.33,3.23,0,1,0,0
3944,T038,0.883,0.473,0.515,3.61,3.25,0,1,0,1
3945,T038,0.900,0.565,0.454,3.51,2.97,0,1,0,1
3946,T038,0.917,0.381,0.478,3.34,3.17,0,0,1,1
3947,T038,0.933,0.597,0.416,3.22,3.15,0,1,0,1
3948,T038,0.950,0.549,0.647,3.48,3.42,0,0,1,1
3949,T038,0.967,0.531,0.485,3.32,3.18,0,1,0,1
3950,T038,0.983,0.627,0.504,2.98,3.09,0,1,0,1
3951,T038,1.000,0.372,0.493,3.43,3.07,0,1,0,1
3952,T038,1.017,0.549,0.456,3.49,3.33,0,1,0,1
3953,T038,1.033,0.542,0.512,3.38,3.35,0,1,0,1
3954,T038,1.050,0.639,0.549,2.98,3.32,0,1,0,1
3955,T038,1.067,0.510,0.470,3.00,3.52,0,1,0,1
3956,T038,1.083,0.467,0.492,3.16,3.54,0,1,0,1
3957,T038,1.100,0.363,0.500,3.65,3.07,0,1,0,1
3958,T038,1.117,0.452,0.553,3.34,3.40,0,1,0,1
3959,T038,1.133,0.472,0.488,3.13,3.30,0,1,0,1
3960,T038,1.150,0.463,0.504,3.11,3.84,0,1,0,1
3961,T038,1.167,0.574,0.442,3.29,3.43,0,0,1,1
3962,T038,1.183,0.487,0.584,3.23,3.38,0,1,0,1
3963,T038,1.200,0.549,0.560,3.09,3.27,0,1,0,1
3964,T038,1.217,0.614,0.472,3.38,3.22,0,1,0,1
